,host_response_time,host_response_rate,host_is_superhost,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,amenities_%
756,2,100,0,51.22382,4.40066,5,1.0,2,4.0,89.00,91.0,1,0,0,0,0,0,0,0,1,57.14285714285714
757,2,100,1,51.21695,4.43705,2,1.0,1,1.0,65.00,98.0,1,0,0,0,0,0,0,0,1,35.714285714285715
758,1,100,0,51.225229999999996,4.40814,3,1.0,0,3.0,65.00,93.0,1,0,0,0,0,0,0,0,1,21.428571428571427
759,1,100,1,51.2216,4.40045,2,1.5,1,1.0,95.00,99.0,1,0,0,0,0,0,0,0,1,57.14285714285714
760,1,100,1,51.20816,4.40699,2,1.0,0,0.0,90.00,99.0,1,0,0,0,0,0,0,0,1,64.28571428571429
761,2,92,0,51.20256,4.39671,2,1.0,0,0.0,30.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
762,0,0,0,51.20267,4.39874,2,1.0,1,1.0,31.00,95.0,0,0,1,0,0,0,0,0,1,35.714285714285715
763,1,100,0,51.20882,4.3926,3,1.5,2,2.0,115.00,93.0,1,0,0,0,0,0,0,0,1,57.14285714285714
764,1,100,0,51.20194,4.4398,6,1.0,3,6.0,120.00,94.0,1,0,0,0,0,0,0,0,1,50.0
765,1,100,1,51.21758,4.406000000000001,4,1.5,1,1.0,75.00,96.0,1,0,0,0,0,0,0,0,1,57.14285714285714
766,1,100,1,51.21168,4.39466,2,1.0,1,1.0,53.00,98.0,0,0,1,0,0,0,0,0,1,35.714285714285715
767,0,0,0,51.19575,4.41061,1,1.5,1,1.0,25.00,0.0,0,0,1,0,0,0,0,0,1,28.57142857142857
768,0,0,0,51.19347,4.40885,1,1.5,1,1.0,30.00,0.0,0,0,1,0,0,0,0,0,1,28.57142857142857
769,2,100,1,51.23083,4.41748,3,2.0,2,2.0,54.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
770,2,100,1,51.223620000000004,4.4156699999999995,3,2.0,2,2.0,150.00,97.0,1,0,0,0,0,0,0,0,1,57.14285714285714
771,2,80,0,51.224059999999994,4.40655,6,3.0,3,3.0,320.00,97.0,1,0,0,0,0,0,0,0,1,57.14285714285714
772,0,0,0,51.20466,4.45763,2,1.0,0,1.0,65.00,0.0,0,0,1,0,0,0,0,0,1,28.57142857142857
773,3,100,1,51.2028,4.42126,3,1.0,1,3.0,379.00,0.0,0,0,1,0,0,0,0,0,1,57.14285714285714
774,1,100,0,51.23353,4.4135,6,1.0,2,3.0,350.00,80.0,1,0,0,0,0,0,0,0,1,64.28571428571429
775,3,100,0,51.21739,4.43294,4,1.0,2,2.0,119.00,97.0,1,0,0,0,0,0,0,0,1,35.714285714285715
776,0,0,0,51.229859999999995,4.423,4,1.5,2,2.0,32.00,90.0,0,0,1,0,0,0,0,0,1,28.57142857142857
777,0,0,0,51.208659999999995,4.40523,1,1.0,1,1.0,17.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
778,2,78,0,51.21322,4.40992,2,1.0,1,1.0,40.00,90.0,0,0,1,0,0,0,0,0,1,42.857142857142854
779,0,0,0,51.210390000000004,4.39732,2,1.0,1,1.0,90.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
780,1,90,1,51.213409999999996,4.42561,2,1.0,1,1.0,60.00,95.0,1,0,0,0,0,0,0,0,1,21.428571428571427
781,1,100,0,51.209920000000004,4.3999,2,1.0,1,0.0,65.00,98.0,1,0,0,0,0,0,0,0,1,64.28571428571429
782,1,100,0,51.21672,4.42424,3,1.0,1,1.0,68.00,86.0,1,0,0,0,0,0,0,0,1,42.857142857142854
783,1,100,0,51.21848,4.42442,4,1.0,2,2.0,99.00,84.0,1,0,0,0,0,0,0,0,1,42.857142857142854
784,1,100,1,51.21055,4.4227300000000005,2,1.0,1,1.0,75.00,98.0,0,0,1,0,0,0,0,0,1,21.428571428571427
785,0,0,0,51.2171,4.39595,3,1.0,2,2.0,75.00,100.0,1,0,0,0,0,0,0,0,1,50.0
786,1,100,1,51.20682,4.40555,4,1.0,2,2.0,115.00,98.0,1,0,0,0,0,0,0,0,1,50.0
787,1,100,0,51.21985,4.47164,2,1.5,0,1.0,74.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
788,0,0,0,51.22292,4.419490000000001,1,1.0,1,1.0,35.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
789,0,0,0,51.233340000000005,4.44275,2,1.0,1,1.0,13.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
790,0,0,0,51.22061,4.4059099999999995,2,1.0,1,1.0,65.00,100.0,0,0,1,0,0,0,0,0,1,35.714285714285715
791,0,0,0,51.223040000000005,4.40183,4,1.5,1,2.0,97.00,98.0,1,0,0,0,0,0,0,0,1,42.857142857142854
792,1,100,1,51.21635,4.4261800000000004,4,1.5,2,3.0,130.00,100.0,0,0,1,0,0,0,0,0,1,57.14285714285714
793,1,100,0,51.22341,4.40872,4,1.0,2,2.0,125.00,99.0,1,0,0,0,0,0,0,0,1,50.0
794,1,100,0,51.22108,4.39994,2,1.0,1,1.0,60.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
795,0,0,0,51.208059999999996,4.4269300000000005,6,1.5,3,3.0,79.00,100.0,1,0,0,0,0,0,0,0,1,21.428571428571427
796,2,100,0,51.2166,4.40604,2,1.0,1,1.0,60.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
797,2,100,1,51.23061,4.4192599999999995,3,1.0,2,2.0,60.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
798,1,100,0,51.209740000000004,4.4515,3,1.0,1,1.0,75.00,89.0,1,0,0,0,0,0,0,0,1,50.0
799,4,40,0,51.22096,4.43711,1,1.0,1,1.0,25.00,100.0,0,0,1,0,0,0,0,0,1,14.285714285714285
800,0,0,0,51.215270000000004,4.40452,2,1.0,1,1.0,40.00,80.0,1,0,0,0,0,0,0,0,1,28.57142857142857
801,1,100,0,51.22844,4.4235,1,1.0,1,1.0,40.00,89.0,1,0,0,0,0,0,0,0,1,42.857142857142854
802,2,90,0,51.223259999999996,4.40257,3,1.5,1,2.0,75.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
803,1,100,1,51.20524,4.40506,4,1.0,2,2.0,110.00,98.0,1,0,0,0,0,0,0,0,1,50.0
804,1,100,1,51.22388,4.41373,6,1.5,2,3.0,50.00,97.0,1,0,0,0,0,0,0,0,1,50.0
805,1,100,0,51.20584,4.39576,4,1.0,1,1.0,50.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
806,1,100,1,51.220259999999996,4.40068,4,1.0,1,1.0,80.00,96.0,1,0,0,0,0,0,0,0,1,57.14285714285714
807,1,100,0,51.197340000000004,4.42086,2,1.0,1,1.0,40.00,99.0,0,0,1,0,0,0,0,0,1,28.57142857142857
808,2,100,1,51.17174,4.42986,5,1.0,2,3.0,100.00,95.0,1,0,0,0,0,0,0,0,1,57.14285714285714
809,1,100,1,51.22482,4.40054,2,1.0,1,1.0,100.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
810,1,100,0,51.2011,4.4231,2,1.0,1,1.0,45.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
811,1,100,0,51.17864,4.42264,2,1.0,1,1.0,60.00,100.0,0,0,1,0,0,0,0,0,1,42.857142857142854
812,1,100,1,51.21891,4.4308,3,1.0,1,3.0,80.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
813,1,100,0,51.19875,4.439690000000001,3,1.0,1,2.0,35.00,96.0,0,0,1,0,0,0,0,0,1,21.428571428571427
814,0,0,0,51.21055,4.43826,2,2.0,1,1.0,35.00,0.0,0,0,1,0,0,0,0,0,1,35.714285714285715
815,0,0,0,51.233709999999995,4.42773,2,1.5,1,1.0,30.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
816,1,100,1,51.212990000000005,4.4042900000000005,3,1.0,1,2.0,115.00,99.0,1,0,0,0,0,0,0,0,1,57.14285714285714
817,1,100,0,51.218070000000004,4.39922,4,1.0,1,1.0,65.00,94.0,1,0,0,0,0,0,0,0,1,42.857142857142854
818,1,100,1,51.20967,4.3965,2,1.0,1,1.0,95.00,94.0,1,0,0,0,0,0,0,0,1,57.14285714285714
819,3,50,0,51.22846,4.4141900000000005,8,1.0,4,4.0,230.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
820,0,0,0,51.21502,4.40819,2,1.0,1,1.0,79.00,97.0,1,0,0,0,0,0,0,0,1,28.57142857142857
821,0,0,0,51.21802,4.436730000000001,2,1.0,1,1.0,35.00,94.0,0,0,1,0,0,0,0,0,1,21.428571428571427
822,1,100,0,51.19596,4.40904,4,1.0,2,2.0,195.00,73.0,1,0,0,0,0,0,0,0,1,64.28571428571429
823,1,100,0,51.216,4.40276,4,1.0,1,2.0,150.00,81.0,1,0,0,0,0,0,0,0,1,42.857142857142854
824,0,0,0,51.18222,4.37256,2,1.0,1,2.0,20.00,97.0,0,0,1,0,0,0,0,0,1,35.714285714285715
825,0,0,0,51.18489,4.3461099999999995,2,1.0,1,1.0,35.00,94.0,0,0,1,0,0,0,0,0,1,50.0
826,3,100,0,51.21859,4.40428,5,1.5,2,5.0,133.00,86.0,1,0,0,0,0,0,0,0,1,35.714285714285715
827,2,100,1,51.172270000000005,4.42985,2,1.0,1,1.0,55.00,99.0,0,0,1,0,0,0,0,0,1,50.0
828,2,100,1,51.17153,4.42844,2,1.0,1,1.0,55.00,94.0,0,0,1,0,0,0,0,0,1,50.0
829,1,100,1,51.20279,4.41552,3,1.0,1,2.0,55.00,98.0,1,0,0,0,0,0,0,0,1,35.714285714285715
830,2,100,1,51.215070000000004,4.4095,2,1.5,1,1.0,75.00,98.0,1,0,0,0,0,0,0,0,1,50.0
831,1,100,0,51.19986,4.44069,2,1.0,2,2.0,40.00,95.0,1,0,0,0,0,0,0,0,1,35.714285714285715
832,0,0,0,51.21199,4.40604,3,1.0,1,2.0,222.00,0.0,1,0,0,0,0,0,0,0,1,14.285714285714285
833,0,0,0,51.21246,4.4398599999999995,4,1.5,2,3.0,69.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
834,0,0,0,51.22231,4.39996,4,1.0,2,3.0,90.00,98.0,1,0,0,0,0,0,0,0,1,14.285714285714285
835,0,0,1,51.21091,4.40456,4,1.0,2,2.0,99.00,97.0,1,0,0,0,0,0,0,0,1,50.0
836,0,0,0,51.20418,4.4501,5,1.0,3,4.0,130.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
837,1,100,0,51.219770000000004,4.40442,3,1.0,1,2.0,54.00,90.0,0,0,1,0,0,0,0,0,1,42.857142857142854
838,0,0,0,51.21132,4.4200099999999996,2,1.0,1,1.0,60.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
839,3,100,0,51.18322,4.385,2,1.0,1,1.0,35.00,100.0,0,0,1,0,0,0,0,0,1,21.428571428571427
840,0,0,0,51.219390000000004,4.431369999999999,2,1.0,1,1.0,50.00,92.0,1,0,0,0,0,0,0,0,1,14.285714285714285
841,0,0,0,51.21581,4.39666,6,1.0,0,2.0,80.00,80.0,1,0,0,0,0,0,0,0,1,7.142857142857142
842,3,100,0,51.21555,4.402419999999999,7,2.0,2,5.0,150.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
843,0,0,0,51.20282,4.44436,3,1.0,1,3.0,45.00,90.0,0,0,1,0,0,0,0,0,1,57.14285714285714
844,1,100,1,51.19883,4.39311,2,1.5,1,1.0,47.00,94.0,0,0,1,0,0,0,0,0,1,50.0
845,1,100,0,51.221059999999994,4.40459,2,1.0,1,1.0,44.00,94.0,0,0,1,0,0,0,0,0,1,50.0
846,0,0,0,51.2086,4.4086,2,1.5,1,1.0,60.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
847,0,0,0,51.17654,4.3941099999999995,2,1.0,1,1.0,50.00,80.0,1,0,0,0,0,0,0,0,1,50.0
848,1,100,0,51.200109999999995,4.41236,2,1.0,1,1.0,35.00,99.0,0,0,1,0,0,0,0,0,1,42.857142857142854
849,0,0,0,51.20766,4.42989,7,1.0,4,5.0,75.00,94.0,1,0,0,0,0,0,0,0,1,50.0
850,3,91,0,51.2194,4.40456,4,1.0,1,2.0,69.00,90.0,1,0,0,0,0,0,0,0,1,50.0
851,3,91,0,51.21934,4.4056,6,1.5,2,3.0,99.00,90.0,1,0,0,0,0,0,0,0,1,50.0
852,3,91,0,51.21555,4.40555,7,2.0,3,3.0,139.00,90.0,1,0,0,0,0,0,0,0,1,50.0
853,3,91,0,51.21694,4.4063300000000005,6,1.0,2,2.0,99.00,100.0,1,0,0,0,0,0,0,0,1,50.0
854,3,91,0,51.21736,4.40586,4,1.0,2,2.0,99.00,74.0,1,0,0,0,0,0,0,0,1,50.0
855,0,0,0,51.20183,4.41637,2,1.0,1,1.0,50.00,96.0,1,0,0,0,0,0,0,0,1,21.428571428571427
856,1,100,0,51.224540000000005,4.4178,2,1.0,1,1.0,55.00,85.0,1,0,0,0,0,0,0,0,1,42.857142857142854
857,0,0,0,51.20628,4.383319999999999,4,1.0,2,2.0,125.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
858,1,100,0,51.20293,4.4139,2,1.5,1,1.0,50.00,97.0,1,0,0,0,0,0,0,0,1,28.57142857142857
859,1,100,0,51.17192,4.42999,6,2.0,3,4.0,140.00,91.0,1,0,0,0,0,0,0,0,1,50.0
860,1,100,0,51.21972,4.40367,2,1.0,0,1.0,70.00,94.0,1,0,0,0,0,0,0,0,1,57.14285714285714
861,0,0,0,51.18323,4.440980000000001,3,2.0,2,3.0,95.00,91.0,1,0,0,0,0,0,0,0,1,42.857142857142854
862,1,100,1,51.22437,4.405480000000001,4,1.0,1,1.0,60.00,97.0,1,0,0,0,0,0,0,0,1,42.857142857142854
863,3,91,0,51.21868,4.4164699999999995,4,1.0,2,3.0,94.00,67.0,1,0,0,0,0,0,0,0,1,50.0
864,3,91,0,51.2173,4.41631,4,1.0,2,3.0,94.00,68.0,1,0,0,0,0,0,0,0,1,50.0
865,3,91,0,51.218270000000004,4.41792,4,1.0,2,3.0,99.00,88.0,1,0,0,0,0,0,0,0,1,50.0
866,3,91,0,51.217490000000005,4.41732,4,1.0,2,3.0,99.00,82.0,1,0,0,0,0,0,0,0,1,50.0
867,3,91,0,51.21738,4.4160699999999995,4,1.0,2,3.0,94.00,72.0,1,0,0,0,0,0,0,0,1,50.0
868,3,91,0,51.218140000000005,4.41585,4,1.0,2,3.0,94.00,80.0,1,0,0,0,0,0,0,0,1,50.0
869,3,91,0,51.21843,4.41587,4,1.0,2,2.0,94.00,72.0,1,0,0,0,0,0,0,0,1,50.0
870,3,91,0,51.21873,4.41782,2,1.0,1,1.0,59.00,78.0,1,0,0,0,0,0,0,0,1,50.0
871,3,91,0,51.21709,4.4181099999999995,4,1.0,2,2.0,94.00,83.0,1,0,0,0,0,0,0,0,1,50.0
872,3,100,1,51.21779,4.43415,2,1.0,1,1.0,38.00,98.0,0,0,1,0,0,0,0,0,1,28.57142857142857
873,0,0,0,51.22394,4.40069,4,1.0,1,2.0,79.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
874,1,100,1,51.219359999999995,4.43544,3,1.0,0,1.0,30.00,97.0,0,0,1,0,0,0,0,0,1,28.57142857142857
875,0,0,0,51.215990000000005,4.42673,2,1.0,1,1.0,25.00,96.0,0,0,1,0,0,0,0,0,1,28.57142857142857
876,0,0,0,51.21935,4.41414,2,1.0,1,2.0,50.00,86.0,1,0,0,0,0,0,0,0,1,28.57142857142857
877,2,100,0,51.2185,4.43602,1,1.0,1,1.0,25.00,0.0,0,0,1,0,0,0,0,0,1,21.428571428571427
878,1,100,0,51.210679999999996,4.39841,6,1.0,3,6.0,190.00,98.0,1,0,0,0,0,0,0,0,1,50.0
879,0,0,0,51.21324,4.427309999999999,3,1.0,1,2.0,60.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
880,2,100,0,51.20003,4.44566,2,1.5,1,1.0,59.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
881,0,0,0,51.217490000000005,4.40945,2,1.0,0,1.0,90.00,0.0,1,0,0,0,0,0,0,0,1,50.0
882,0,0,0,51.21909,4.43674,4,1.0,2,2.0,80.00,92.0,1,0,0,0,0,0,0,0,1,21.428571428571427
883,1,100,0,51.21761,4.443569999999999,2,1.0,1,1.0,50.00,87.0,0,0,1,0,0,0,0,0,1,14.285714285714285
884,1,100,1,51.2092,4.4356,1,1.0,1,1.0,29.00,97.0,0,0,1,0,0,0,0,0,1,42.857142857142854
885,1,100,0,51.21927,4.3673,4,1.5,2,2.0,27.00,93.0,1,0,0,0,0,0,0,0,1,57.14285714285714
886,1,100,0,51.219590000000004,4.42295,4,1.0,1,1.0,40.00,95.0,0,0,1,0,0,0,0,0,1,28.57142857142857
887,1,100,0,51.215,4.43147,5,1.0,2,3.0,150.00,93.0,1,0,0,0,0,0,0,0,1,35.714285714285715
888,2,100,0,51.21283,4.40564,8,2.5,4,5.0,435.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
889,0,0,0,51.221140000000005,4.43487,2,1.0,1,1.0,30.00,88.0,0,0,1,0,0,0,0,0,1,28.57142857142857
890,1,100,0,51.208459999999995,4.41221,3,1.0,1,2.0,79.00,93.0,1,0,0,0,0,0,0,0,1,50.0
891,0,0,0,51.22412,4.41881,2,1.0,1,1.0,100.00,0.0,1,0,0,0,0,0,0,0,1,50.0
892,1,100,0,51.21978,4.423690000000001,4,1.0,2,2.0,105.00,87.0,1,0,0,0,0,0,0,0,1,42.857142857142854
893,1,100,1,51.22504,4.4136,6,1.0,2,3.0,115.00,97.0,1,0,0,0,0,0,0,0,1,28.57142857142857
894,1,100,0,51.2075,4.411630000000001,2,1.0,0,1.0,40.00,87.0,1,0,0,0,0,0,0,0,1,35.714285714285715
895,2,90,0,51.20693,4.39197,2,1.0,1,2.0,90.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
896,2,90,0,51.20601,4.39358,2,1.0,1,2.0,90.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
897,1,100,0,51.213770000000004,4.40316,4,2.5,2,4.0,58.00,84.0,1,0,0,0,0,0,0,0,1,50.0
898,1,100,1,51.21824,4.40147,2,1.5,1,1.0,90.00,95.0,1,0,0,0,0,0,0,0,1,35.714285714285715
899,0,0,0,51.19364,4.39042,2,1.0,1,1.0,28.00,90.0,0,0,1,0,0,0,0,0,1,28.57142857142857
900,0,0,0,51.196979999999996,4.39855,2,1.5,1,1.0,50.00,100.0,1,0,0,0,0,0,0,0,1,50.0
901,3,100,0,51.23007,4.428380000000001,3,1.5,1,1.0,120.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
902,1,100,1,51.226290000000006,4.41247,4,1.5,1,2.0,115.00,99.0,1,0,0,0,0,0,0,0,1,57.14285714285714
903,2,92,0,51.20315,4.39695,1,1.0,0,0.0,28.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
904,1,100,0,51.215,4.42111,2,1.0,0,1.0,63.00,91.0,1,0,0,0,0,0,0,0,1,21.428571428571427
905,1,100,1,51.2162,4.41513,2,1.0,1,1.0,85.00,98.0,1,0,0,0,0,0,0,0,1,28.57142857142857
906,0,0,0,51.233290000000004,4.40437,2,1.0,1,1.0,70.00,100.0,1,0,0,0,0,0,0,0,1,0.0
907,0,0,0,51.2094,4.39615,2,1.0,0,1.0,50.00,92.0,1,0,0,0,0,0,0,0,1,21.428571428571427
908,0,0,0,51.20964,4.394819999999999,4,1.0,1,2.0,60.00,93.0,1,0,0,0,0,0,0,0,1,21.428571428571427
909,2,100,1,51.22919,4.41758,2,1.0,1,1.0,54.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
910,1,100,0,51.20114,4.44086,3,1.0,1,2.0,40.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
911,3,90,0,51.212540000000004,4.39246,2,1.0,1,1.0,93.00,100.0,0,0,1,0,0,0,0,0,1,35.714285714285715
912,0,0,0,51.2135,4.42136,1,1.0,1,1.0,25.00,0.0,0,0,0,1,0,0,0,1,0,21.428571428571427
913,1,100,0,51.21953,4.36651,2,1.5,1,1.0,80.00,92.0,0,0,1,0,0,0,0,0,1,57.14285714285714
914,0,0,0,51.209509999999995,4.39763,4,1.0,1,2.0,75.00,82.0,0,1,0,0,0,0,0,0,1,50.0
915,3,100,1,51.18827,4.39431,2,1.0,1,1.0,22.00,98.0,0,0,1,0,0,0,0,0,1,35.714285714285715
916,1,100,1,51.217209999999994,4.42028,2,1.0,1,1.0,40.00,96.0,0,0,1,0,0,0,0,0,1,50.0
917,1,100,1,51.2175,4.4196800000000005,2,1.5,1,1.0,40.00,94.0,0,0,1,0,0,0,0,0,1,50.0
918,1,90,1,51.21846,4.4327,2,1.0,1,1.0,30.00,95.0,1,0,0,0,0,0,0,0,1,35.714285714285715
919,1,90,1,51.22063,4.39914,7,1.0,1,4.0,90.00,98.0,1,0,0,0,0,0,0,0,1,57.14285714285714
920,2,100,1,51.22429,4.4299800000000005,2,1.0,1,1.0,69.00,95.0,1,0,0,0,0,0,0,0,1,28.57142857142857
921,1,100,1,51.22639,4.40449,4,2.0,2,2.0,95.00,97.0,1,0,0,0,0,0,0,0,1,42.857142857142854
922,2,100,1,51.205690000000004,4.43347,5,1.0,2,3.0,87.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
923,2,100,0,51.21342,4.432869999999999,3,1.5,2,2.0,100.00,96.0,1,0,0,0,0,0,0,0,1,50.0
924,0,0,0,51.22148,4.4030000000000005,4,1.0,2,2.0,60.00,91.0,1,0,0,0,0,0,0,0,1,21.428571428571427
925,3,90,0,51.199690000000004,4.39452,4,1.0,2,2.0,78.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
926,0,0,0,51.21805,4.39613,2,1.0,1,1.0,65.00,99.0,0,0,1,0,0,0,0,0,1,42.857142857142854
927,2,100,0,51.21325,4.4327,4,2.0,2,2.0,100.00,90.0,1,0,0,0,0,0,0,0,1,35.714285714285715
928,3,83,0,51.176140000000004,4.40824,3,1.5,2,2.0,30.00,93.0,0,0,1,0,0,0,0,0,1,35.714285714285715
929,0,0,0,51.2286,4.46255,5,1.0,2,3.0,70.00,97.0,1,0,0,0,0,0,0,0,1,64.28571428571429
930,0,0,0,51.21536,4.39875,2,1.0,1,2.0,60.00,80.0,0,0,1,0,0,0,0,0,1,42.857142857142854
931,1,71,0,51.230920000000005,4.45108,2,1.0,1,2.0,55.00,83.0,0,0,1,0,0,0,0,0,1,35.714285714285715
932,0,0,0,51.21137,4.42935,2,1.0,1,1.0,130.00,98.0,1,0,0,0,0,0,0,0,1,64.28571428571429
933,1,100,0,51.21716,4.42582,6,1.0,2,3.0,120.00,73.0,1,0,0,0,0,0,0,0,1,21.428571428571427
934,2,100,0,51.2099,4.39607,2,1.0,1,1.0,55.00,98.0,1,0,0,0,0,0,0,0,1,42.857142857142854
935,2,100,0,51.229409999999994,4.4164699999999995,2,1.0,1,1.0,49.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
936,0,0,0,51.20868,4.42857,2,1.5,1,1.0,65.00,97.0,1,0,0,0,0,0,0,0,1,35.714285714285715
937,1,100,1,51.20767,4.38666,2,1.0,1,2.0,59.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
938,1,100,0,51.26648,4.45806,3,1.0,1,2.0,25.00,91.0,0,0,1,0,0,0,0,0,1,42.857142857142854
939,1,100,0,51.21371,4.435219999999999,2,1.0,1,1.0,80.00,97.0,1,0,0,0,0,0,0,0,1,50.0
940,0,0,0,51.2214,4.41324,2,1.0,1,1.0,60.00,93.0,1,0,0,0,0,0,0,0,1,21.428571428571427
941,1,100,0,51.222879999999996,4.39883,3,1.0,0,2.0,35.00,90.0,0,0,1,0,0,0,0,0,1,21.428571428571427
942,1,100,1,51.22429,4.4352800000000006,4,1.0,1,2.0,75.00,97.0,1,0,0,0,0,0,0,0,1,50.0
943,0,0,1,51.209579999999995,4.4125,4,1.0,1,1.0,90.00,99.0,1,0,0,0,0,0,0,0,1,28.57142857142857
944,1,100,1,51.21835,4.43196,4,1.0,1,2.0,59.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
945,1,100,0,51.217940000000006,4.425680000000001,6,1.0,3,3.0,100.00,83.0,1,0,0,0,0,0,0,0,1,28.57142857142857
946,0,0,0,51.22075,4.4375,3,1.0,1,2.0,50.00,95.0,0,0,1,0,0,0,0,0,1,35.714285714285715
947,1,100,0,51.22384,4.4067099999999995,4,1.0,0,4.0,59.00,91.0,0,1,0,0,0,0,0,0,1,21.428571428571427
948,1,100,1,51.218790000000006,4.418019999999999,2,1.0,0,1.0,60.00,95.0,1,0,0,0,0,0,0,0,1,21.428571428571427
949,2,100,0,51.195640000000004,4.43674,2,2.0,1,1.0,35.00,91.0,0,0,1,0,0,0,0,0,1,57.14285714285714
950,0,0,0,51.19344,4.41517,2,1.0,1,1.0,30.00,100.0,0,0,1,0,0,0,0,0,1,35.714285714285715
951,1,89,0,51.23457,4.41237,4,2.5,2,3.0,160.00,97.0,1,0,0,0,0,0,0,0,1,28.57142857142857
952,1,100,1,51.219609999999996,4.40733,1,1.0,1,1.0,25.00,96.0,0,0,1,0,0,0,0,0,1,35.714285714285715
953,1,100,1,51.21976,4.40552,2,1.0,1,2.0,45.00,98.0,0,0,1,0,0,0,0,0,1,28.57142857142857
954,3,50,0,51.23488,4.40886,2,1.0,1,2.0,150.00,0.0,1,0,0,0,0,0,0,0,1,64.28571428571429
955,0,0,0,51.21866,4.40408,5,1.0,3,3.0,99.00,93.0,1,0,0,0,0,0,0,0,1,21.428571428571427
956,1,100,0,51.21945,4.39989,2,1.0,1,1.0,120.00,98.0,1,0,0,0,0,0,0,0,1,50.0
957,1,100,0,51.21823,4.39851,2,1.0,1,1.0,130.00,96.0,1,0,0,0,0,0,0,0,1,50.0
958,0,0,0,51.23122,4.48194,2,1.0,1,1.0,20.00,0.0,0,0,1,0,0,0,0,0,1,21.428571428571427
959,0,0,0,51.23571,4.42631,3,1.0,2,2.0,120.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
960,0,0,0,51.2171,4.4375599999999995,2,1.0,1,1.0,69.00,95.0,1,0,0,0,0,0,0,0,1,21.428571428571427
961,0,0,0,51.214209999999994,4.39164,6,2.0,3,3.0,300.00,98.0,1,0,0,0,0,0,0,0,1,57.14285714285714
962,0,0,0,51.21886,4.399830000000001,3,1.0,1,1.0,69.00,86.0,1,0,0,0,0,0,0,0,1,28.57142857142857
963,0,0,0,51.2114,4.39607,3,1.0,0,2.0,35.00,71.0,1,0,0,0,0,0,0,0,1,28.57142857142857
964,1,100,0,51.265679999999996,4.45667,3,1.0,1,2.0,22.00,94.0,0,0,1,0,0,0,0,0,1,42.857142857142854
965,1,100,1,51.20248,4.42543,3,1.5,1,2.0,77.00,100.0,1,0,0,0,0,0,0,0,1,50.0
966,1,100,0,51.21102,4.40514,4,1.0,2,2.0,115.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
967,1,100,0,51.2079,4.45329,3,1.0,1,1.0,75.00,91.0,1,0,0,0,0,0,0,0,1,42.857142857142854
968,0,0,0,51.223859999999995,4.40273,3,1.0,1,2.0,65.00,90.0,1,0,0,0,0,0,0,0,1,35.714285714285715
969,1,100,0,51.20227,4.42433,2,1.0,1,1.0,45.00,98.0,0,0,1,0,0,0,0,0,1,21.428571428571427
